title,author,avg_rating,rating_count,year_published,all_genres,Other,activism,adult,bestseller,children/young adult,fantasy,fiction,guide,history,inspirational,literature,non-fiction,other,poetry,romance,science,spiritual/religious,sport,features_text,top_keywords,popularity,scaled_rating,cluster,rating_scaled,year_scaled
"Rhythm, Chord & Malykhin (Kindle Edition)",Mariana Zapata,3.86,0,2015,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Rhythm, Chord & Malykhin (Kindle Edition) romance ","rhythm, malykhin, chord, kindle, edition, romance, 김지영, zone",0.0,0.715,4,0.715,0.9964601769911504
Richard II (Paperback),William Shakespeare,3.78,0,1595,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Richard II (Paperback) Other ,"richard, ii, paperback, yeats, 015, 김지영, zone, zonal",0.0,0.695,0,0.695,0.8477876106194691
"Right Man, Right Time (The Vancouver Agitators, #3)",Meghan Quinn,4.1,0,2023,"romance, sport",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Right Man, Right Time (The Vancouver Agitators, #3) romance, sport ","right, agitators, vancouver, time, man, sport, romance, yeats",0.0,0.7749999999999999,4,0.7749999999999999,0.9992920353982301
Ring Shout (Hardcover),P. Djèlí Clark,3.95,0,2020,fiction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ring Shout (Hardcover) fiction ,"shout, ring, hardcover, fiction, 015, 김지영, zone, zonal",0.0,0.7375,0,0.7375,0.9982300884955753
"River Marked (Mercy Thompson, #6)",Patricia Briggs,4.28,0,2011,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"River Marked (Mercy Thompson, #6) Other ","marked, river, thompson, mercy, 15th, yeats, 015, 김지영",0.0,0.8200000000000001,0,0.8200000000000001,0.9950442477876106
"Rivers of London (Rivers of London, #1)",Ben Aaronovitch,3.85,0,2011,"Other, non-fiction",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Rivers of London (Rivers of London, #1) Other, non-fiction ","rivers, london, non, fiction, yeats, 015, 김지영, zone",0.0,0.7125,3,0.7125,0.9950442477876106
Rock Paper Scissors,Alice Feeney,3.69,78,2021,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rock Paper Scissors Other ,"rock, scissors, paper, 15th, yeats, 015, 김지영, zone",4.3694478524670215,0.6725,5,0.6725,0.9985840707964602
"Rogue Protocol (The Murderbot Diaries, #3)",Martha Wells,4.24,0,2018,"fiction, science",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Rogue Protocol (The Murderbot Diaries, #3) fiction, science ","protocol, rogue, murderbot, diaries, science, fiction, 015, 김지영",0.0,0.81,0,0.81,0.9975221238938053
Rogues (Hardcover),George R.R. Martin,4.09,0,2011,literature,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Rogues (Hardcover) literature ,"rogues, literature, hardcover, yeats, 015, 김지영, zone, zonal",0.0,0.7725,0,0.7725,0.9950442477876106
RoomHate (Paperback),Penelope Ward,3.84,0,2016,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RoomHate (Paperback) Other ,"roomhate, paperback, 15th, yeats, 015, 김지영, zone, zonal",0.0,0.71,0,0.71,0.9968141592920354
"Rosemary and Rue (October Daye, #1)",Seanan McGuire,3.78,0,2009,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rosemary and Rue (October Daye, #1) Other ","october, rosemary, daye, rue, yeats, 015, 김지영, zone",0.0,0.695,0,0.695,0.9943362831858407
Rosencrantz and Guildenstern Are Dead (Paperback),Tom Stoppard,4.04,0,1967,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosencrantz and Guildenstern Are Dead (Paperback) Other ,"rosencrantz, guildenstern, dead, paperback, 015, 김지영, zone, zonal",0.0,0.76,0,0.76,0.9794690265486726
"Royal Holiday (The Wedding Date, #4)",Jasmine Guillory,3.46,0,2019,guide,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Royal Holiday (The Wedding Date, #4) guide ","date, wedding, royal, holiday, guide, 김지영, zone, zonal",0.0,0.615,0,0.615,0.9978761061946902
"Ruined Secrets (Perfectly Imperfect, #4)",Neva Altaj,3.75,0,2022,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Ruined Secrets (Perfectly Imperfect, #4) romance ","ruined, perfectly, imperfect, secrets, romance, yeats, 015, 김지영",0.0,0.6875,4,0.6875,0.9989380530973452
Rules of Civility (Hardcover),Amor Towles,4.09,0,2011,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rules of Civility (Hardcover) non-fiction ,"civility, rules, non, hardcover, fiction, 김지영, zone, zonal",0.0,0.7725,3,0.7725,0.9950442477876106
"Runaway Love (Cherry Tree Harbor, #1)",Melanie Harlow,4.07,0,2023,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Runaway Love (Cherry Tree Harbor, #1) romance ","runaway, cherry, harbor, tree, love, romance, 015, 김지영",0.0,0.7675000000000001,4,0.7675000000000001,0.9992920353982301
Running with Scissors (Paperback),Augusten Burroughs,3.77,0,2002,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Running with Scissors (Paperback) non-fiction ,"running, scissors, non, paperback, fiction, yeats, 015, 김지영",0.0,0.6925,3,0.6925,0.991858407079646
"Ruthless Creatures (Queens & Monsters, #1)",J.T. Geissinger,4.04,0,2021,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Ruthless Creatures (Queens & Monsters, #1) romance ","queens, ruthless, monsters, creatures, romance, yeats, 015, 김지영",0.0,0.76,4,0.76,0.9985840707964602
"Ruthless People (Ruthless People, #1)",J.J. McAvoy,3.88,0,2014,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Ruthless People (Ruthless People, #1) romance ","ruthless, people, romance, 15th, yeats, 015, 김지영, zone",0.0,0.72,4,0.72,0.9961061946902655
"Ryan Rule (New York Ruthless, #1)",Sadie Kincaid,3.9,0,2021,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Rule (New York Ruthless, #1) Other ","ryan, rule, ruthless, york, new, 15th, yeats, 015",0.0,0.725,0,0.725,0.9985840707964602
SPY×FAMILY 2 (Paperback),Tatsuya Endo,4.53,0,2019,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPY×FAMILY 2 (Paperback) Other ,"spy, family, paperback, yeats, 015, 김지영, zone, zonal",0.0,0.8825000000000001,0,0.8825000000000001,0.9978761061946902
"Sable Peak (The Edens, #6)",Devney Perry,4.19,0,2023,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Sable Peak (The Edens, #6) romance ","peak, sable, edens, romance, yeats, 015, 김지영, zone",0.0,0.7975000000000001,4,0.7975000000000001,0.9992920353982301
Salt Houses (Hardcover),Hala Alyan,4.01,0,2017,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Salt Houses (Hardcover) non-fiction ,"houses, salt, non, hardcover, fiction, 김지영, zone, zonal",0.0,0.7525,3,0.7525,0.9971681415929203
Salt to the Sea (Hardcover),Ruta Sepetys,4.35,0,2016,history,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Salt to the Sea (Hardcover) history ,"salt, sea, history, hardcover, 015, 김지영, zone, zonal",0.0,0.8374999999999999,0,0.8374999999999999,0.9968141592920354
"Same Kind of Different as Me: A Modern-Day Slave, an International Art Dealer, and the Unlikely Woman Who Bound Them Together (Hardcover)",Ron Hall,4.2,0,2006,inspirational,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Same Kind of Different as Me: A Modern-Day Slave, an International Art Dealer, and the Unlikely Woman Who Bound Them Together (Hardcover) inspirational ","unlikely, slave, international, dealer, different, kind, day, bound",0.0,0.8,0,0.8,0.9932743362831858
Same Time Next Summer (Paperback),Annabel Monaghan,3.74,0,2023,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Same Time Next Summer (Paperback) romance ,"summer, time, romance, paperback, 15th, yeats, 015, 김지영",0.0,0.685,4,0.685,0.9992920353982301
Sandwich (Hardcover),Catherine Newman,3.56,0,2024,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sandwich (Hardcover) romance ,"sandwich, romance, hardcover, yeats, 015, 김지영, zone, zonal",0.0,0.64,4,0.64,0.9996460176991151
Sapiens: A Brief History of Humankind (Paperback),Yuval Noah Harari,4.34,0,2011,"non-fiction, other",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Sapiens: A Brief History of Humankind (Paperback) non-fiction, other ","humankind, sapiens, brief, history, non, paperback, fiction, zone",0.0,0.835,3,0.835,0.9950442477876106
"Satan's Affair (Cat and Mouse, #0.5)",H.D. Carlton,3.71,0,2021,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Satan's Affair (Cat and Mouse, #0.5) Other ","satan, mouse, affair, cat, 015, 김지영, zone, zonal",0.0,0.6775,0,0.6775,0.9985840707964602
"Savage Bonds (The Bonds That Tie, #2)",J. Bree,4.24,0,2021,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Savage Bonds (The Bonds That Tie, #2) Other ","bonds, savage, tie, yeats, 015, 김지영, zone, zonal",0.0,0.81,0,0.81,0.9985840707964602
"Savage Hearts (Queens & Monsters, #3)",J.T. Geissinger,4.23,0,2021,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Savage Hearts (Queens & Monsters, #3) romance ","hearts, queens, savage, monsters, romance, yeats, 015, 김지영",0.0,0.8075000000000001,4,0.8075000000000001,0.9985840707964602
Savage Inequalities: Children in America's Schools (Paperback),Jonathan Kozol,4.26,0,1991,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Savage Inequalities: Children in America's Schools (Paperback) non-fiction ,"inequalities, schools, savage, america, children, non, paperback, fiction",0.0,0.815,3,0.815,0.9879646017699115
"Savage Lover  (Brutal Birthright, #3)",Sophie Lark,3.84,0,2020,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Savage Lover  (Brutal Birthright, #3) romance ","lover, savage, birthright, brutal, romance, 015, 김지영, zone",0.0,0.71,4,0.71,0.9982300884955753
"Say You Swear (Boys of Avix, #1)",Meagan Brandy,4.26,0,2022,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Say You Swear (Boys of Avix, #1) Other ","avix, swear, say, boys, 015, 김지영, zone, zonal",0.0,0.815,0,0.815,0.9989380530973452
"Say You'll Stay (The Hennington Brothers, #1)",Corinne Michaels,4.1,0,2016,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Say You'll Stay (The Hennington Brothers, #1) Other ","hennington, stay, ll, say, brothers, 015, 김지영, zone",0.0,0.7749999999999999,0,0.7749999999999999,0.9968141592920354
"Scarlet (The Lunar Chronicles, #2)",Marissa Meyer,4.23,0,2013,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scarlet (The Lunar Chronicles, #2) Other ","lunar, scarlet, chronicles, yeats, 015, 김지영, zone, zonal",0.0,0.8075000000000001,0,0.8075000000000001,0.9957522123893805
"Scott Pilgrim vs. The World (Scott Pilgrim, #2)",Bryan Lee O'Malley,4.09,0,2011,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scott Pilgrim vs. The World (Scott Pilgrim, #2) Other ","scott, pilgrim, vs, world, 15th, yeats, 015, 김지영",0.0,0.7725,0,0.7725,0.9950442477876106
"Scream For Us (Order of the Unseen, #0.5)",Molly Doyle,3.67,0,2021,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scream For Us (Order of the Unseen, #0.5) Other ","unseen, scream, order, 15th, yeats, 015, 김지영, zone",0.0,0.6675,0,0.6675,0.9985840707964602
"Scythe & Sparrow (The Ruinous Love Trilogy, #3)",Brynne Weaver,4.08,0,2025,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scythe & Sparrow (The Ruinous Love Trilogy, #3) Other ","sparrow, scythe, ruinous, trilogy, love, 15th, yeats, 015",0.0,0.77,0,0.77,1.0
"Scythe (Arc of a Scythe, #1)",Neal Shusterman,4.32,0,2016,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Scythe (Arc of a Scythe, #1) other ","scythe, arc, yeats, 015, 김지영, zone, zonal, zombie",0.0,0.8300000000000001,0,0.8300000000000001,0.9968141592920354
Seabiscuit: An American Legend (Mass Market Paperback),Laura Hillenbrand,4.23,0,1999,science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Seabiscuit: An American Legend (Mass Market Paperback) science ,"seabiscuit, legend, american, market, mass, science, paperback, yeats",0.0,0.8075000000000001,0,0.8075000000000001,0.9907964601769912
Second Chance Summer (Hardcover),Morgan Matson,4.11,0,2012,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Second Chance Summer (Hardcover) romance ,"chance, second, summer, romance, hardcover, 015, 김지영, zone",0.0,0.7775000000000001,4,0.7775000000000001,0.9953982300884956
Secrets of the Millionaire Mind,T. Harv Eker,4.23,208,2005,"Other, science",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Secrets of the Millionaire Mind Other, science ","millionaire, secrets, mind, science, 15th, yeats, 015, 김지영",5.342334251964811,0.8075000000000001,1,0.8075000000000001,0.9929203539823009
"Seduced in the Dark (The Dark Duet, #2)",C.J. Roberts,4.27,0,2012,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seduced in the Dark (The Dark Duet, #2) Other ","dark, seduced, duet, 015, 김지영, zone, zonal, zombie",0.0,0.8174999999999999,0,0.8174999999999999,0.9953982300884956
"Seduction in Death (In Death, #13)",J.D. Robb,4.35,0,2001,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seduction in Death (In Death, #13) Other ","death, seduction, 13, 015, 김지영, zone, zonal, zombie",0.0,0.8374999999999999,0,0.8374999999999999,0.9915044247787611
"Seeking Allah, Finding Jesus: A Devout Muslim Encounters Christianity (Paperback)",Nabeel Qureshi,4.58,0,2014,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Seeking Allah, Finding Jesus: A Devout Muslim Encounters Christianity (Paperback) spiritual/religious ","seeking, muslim, jesus, encounters, devout, allah, christianity, finding",0.0,0.895,0,0.895,0.9961061946902655
Self Heal by Design,Barbara O'Neill,5.0,2,2014,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Self Heal by Design Other ,"heal, design, self, 015, 김지영, zone, zonal, zombie",1.0986122886681098,1.0,0,1.0,0.9961061946902655
Sense and Sensibility (Paperback),Jane Austen,4.09,0,1811,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sense and Sensibility (Paperback) romance ,"sensibility, sense, romance, paperback, 15th, yeats, 015, 김지영",0.0,0.7725,4,0.7725,0.9242477876106194
Seven Days in June (Hardcover),Tia Williams,3.99,0,2021,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Seven Days in June (Hardcover) romance ,"june, days, seven, romance, hardcover, 김지영, zone, zonal",0.0,0.7475,4,0.7475,0.9985840707964602
"Seven Fallen Feathers: Racism, Death, and Hard Truths in a Northern City (Paperback)",Tanya Talaga,4.52,0,2017,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Seven Fallen Feathers: Racism, Death, and Hard Truths in a Northern City (Paperback) non-fiction ","fallen, truths, northern, feathers, racism, hard, seven, city",0.0,0.8799999999999999,3,0.8799999999999999,0.9971681415929203
Seven Pillars of Wisdom: A Triumph (Paperback),T.E. Lawrence,3.91,0,1926,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Seven Pillars of Wisdom: A Triumph (Paperback) non-fiction ,"pillars, triumph, wisdom, seven, non, paperback, fiction, yeats",0.0,0.7275,3,0.7275,0.9649557522123894
Severance (Hardcover),Ling  Ma,3.88,0,2018,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Severance (Hardcover) non-fiction ,"severance, non, hardcover, fiction, 015, 김지영, zone, zonal",0.0,0.72,3,0.72,0.9975221238938053
Sex at Dawn: The Prehistoric Origins of Modern Sexuality (Hardcover),Christopher  Ryan,3.97,0,2010,"Other, romance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Sex at Dawn: The Prehistoric Origins of Modern Sexuality (Hardcover) Other, romance ","prehistoric, origins, sexuality, dawn, sex, modern, romance, hardcover",0.0,0.7425,4,0.7425,0.9946902654867257
Sex for One: The Joy of Selfloving (Paperback),Betty Dodson,4.08,0,1987,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sex for One: The Joy of Selfloving (Paperback) Other ,"selfloving, joy, sex, paperback, yeats, 015, 김지영, zone",0.0,0.77,0,0.77,0.9865486725663717
Sexing the Body: Gender Politics and the Construction of Sexuality (Paperback),Anne Fausto-Sterling,4.16,0,2000,"Other, non-fiction",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Sexing the Body: Gender Politics and the Construction of Sexuality (Paperback) Other, non-fiction ","sexing, construction, politics, sexuality, gender, body, non, paperback",0.0,0.79,3,0.79,0.9911504424778761
Shades of Grey,E. L. James,3.95,7878,2011,"Other, adult, bestseller, fiction, romance",1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Shades of Grey Other, adult, bestseller, fiction, romance ","grey, shades, bestseller, adult, romance, fiction, zone, zonal",8.971956271245688,0.7375,2,0.7375,0.9950442477876106
Shakespeare After All (Paperback),Marjorie Garber,4.39,0,2004,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shakespeare After All (Paperback) Other ,"shakespeare, paperback, 15th, yeats, 015, 김지영, zone, zonal",0.0,0.8474999999999999,0,0.8474999999999999,0.9925663716814159
Shakespeare's Sonnets (Paperback),William Shakespeare,4.25,0,1609,"Other, poetry",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Shakespeare's Sonnets (Paperback) Other, poetry ","sonnets, shakespeare, poetry, paperback, 15th, yeats, 015, 김지영",0.0,0.8125,0,0.8125,0.8527433628318584
Shakespeare: The Invention of the Human (Paperback),Harold Bloom,4.03,0,1998,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shakespeare: The Invention of the Human (Paperback) Other ,"invention, shakespeare, human, paperback, 015, 김지영, zone, zonal",0.0,0.7575000000000001,0,0.7575000000000001,0.9904424778761062
Shakespeare: The World as Stage (Paperback),Bill Bryson,3.82,0,2007,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shakespeare: The World as Stage (Paperback) Other ,"stage, shakespeare, world, paperback, 15th, yeats, 015, 김지영",0.0,0.705,0,0.705,0.9936283185840709
Shameless: A Case for Not Feeling Bad About Feeling Good (About Sex),Nadia Bolz-Weber,4.21,0,2019,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shameless: A Case for Not Feeling Bad About Feeling Good (About Sex) Other ,"feeling, shameless, case, bad, good, sex, zone, zonal",0.0,0.8025,0,0.8025,0.9978761061946902
Sharp Objects (Paperback),Gillian Flynn,4.01,0,2006,"Other, romance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Sharp Objects (Paperback) Other, romance ","objects, sharp, romance, paperback, 15th, yeats, 015, 김지영",0.0,0.7525,4,0.7525,0.9932743362831858
"Shatter Me (Shatter Me, #1)",Tahereh Mafi,3.84,0,2011,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Shatter Me (Shatter Me, #1) romance ","shatter, romance, 15th, yeats, 015, 김지영, zone, zonal",0.0,0.71,4,0.71,0.9950442477876106
Shatter Me Complete Collection,Tahereh Mafi,4.33,96,2011,"Other, children/young adult",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shatter Me Complete Collection Other, children/young adult ","shatter, collection, complete, young, children, adult, zone, zonal",4.574710978503383,0.8325,5,0.8325,0.9950442477876106
She Comes First: The Thinking Man's Guide to Pleasuring a Woman (Hardcover),Ian Kerner,4.08,0,2004,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,She Comes First: The Thinking Man's Guide to Pleasuring a Woman (Hardcover) Other ,"pleasuring, comes, thinking, woman, man, guide, hardcover, 김지영",0.0,0.77,0,0.77,0.9925663716814159
She's Not There: A Life in Two Genders (Paperback),Jennifer Finney Boylan,3.97,0,2003,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,She's Not There: A Life in Two Genders (Paperback) non-fiction ,"genders, life, non, paperback, fiction, 015, 김지영, zone",0.0,0.7425,3,0.7425,0.992212389380531
"Sheets (Sheets, #1)",Brenna Thummler,3.84,0,2018,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sheets (Sheets, #1) Other ","sheets, 15th, yeats, 015, 김지영, zone, zonal, zombie",0.0,0.71,0,0.71,0.9975221238938053
Shipped (Paperback),Angie Hockman,3.63,0,2021,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Shipped (Paperback) romance ,"shipped, romance, paperback, 15th, yeats, 015, 김지영, zone",0.0,0.6575,4,0.6575,0.9985840707964602
"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies (Pottermore Presents, #1)",J.K. Rowling,4.21,0,2016,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies (Pottermore Presents, #1) other ","hobbies, heroism, hardship, dangerous, pottermore, presents, hogwarts, short",0.0,0.8025,0,0.8025,0.9968141592920354
"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)",J.K. Rowling,4.17,0,2016,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2) other ","poltergeists, pesky, pottermore, presents, politics, hogwarts, short, stories",0.0,0.7925,0,0.7925,0.9968141592920354
Show Me a Sign (Show Me a Sign #1),Ann Clare LeZotte,4.01,0,2020,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Show Me a Sign (Show Me a Sign #1) other ,"sign, 15th, yeats, 015, 김지영, zone, zonal, zombie",0.0,0.7525,0,0.7525,0.9982300884955753
Shrill: Notes from a Loud Woman (Hardcover),Lindy West,4.16,0,2016,activism,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shrill: Notes from a Loud Woman (Hardcover) activism ,"shrill, loud, notes, woman, activism, hardcover, 015, 김지영",0.0,0.79,0,0.79,0.9968141592920354
"Shutout (Rules of the Game, #2)",Avery Keelan,4.0,0,2023,sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Shutout (Rules of the Game, #2) sport ","shutout, rules, game, sport, yeats, 015, 김지영, zone",0.0,0.75,0,0.75,0.9992920353982301
"Sick Boys (Spine Ridge University, #1)",Clarissa Wild,3.92,0,2023,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sick Boys (Spine Ridge University, #1) Other ","spine, sick, ridge, university, boys, yeats, 015, 김지영",0.0,0.73,0,0.73,0.9992920353982301
"Sigil Witchery: A Witch's Guide to Crafting Magick Symbols (Sigil Witchery, #1)",Laura Tempest Zakroff,4.3,852,2018,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Sigil Witchery: A Witch's Guide to Crafting Magick Symbols (Sigil Witchery, #1) spiritual/religious ","sigil, witchery, symbols, crafting, magick, witch, guide, religious",6.748759547491679,0.825,1,0.825,0.9975221238938053
"Signs of Cupidity (Heart Hassle, #1)",Raven Kennedy,4.07,0,2018,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Signs of Cupidity (Heart Hassle, #1) Other ","hassle, cupidity, signs, heart, 김지영, zone, zonal, zombie",0.0,0.7675000000000001,0,0.7675000000000001,0.9975221238938053
"Silent Lies (Perfectly Imperfect, #8)",Neva Altaj,4.19,0,2023,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Silent Lies (Perfectly Imperfect, #8) romance ","silent, perfectly, imperfect, lies, romance, yeats, 015, 김지영",0.0,0.7975000000000001,4,0.7975000000000001,0.9992920353982301
"Silent Vows (The Byrne Brothers, #1)",Jill Ramsower,3.77,0,2022,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Silent Vows (The Byrne Brothers, #1) romance ","byrne, vows, silent, brothers, romance, 015, 김지영, zone",0.0,0.6925,4,0.6925,0.9989380530973452
"Silver Borne (Mercy Thompson, #5)",Patricia Briggs,4.37,0,2010,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Silver Borne (Mercy Thompson, #5) Other ","borne, silver, thompson, mercy, yeats, 015, 김지영, zone",0.0,0.8425,0,0.8425,0.9946902654867257
"Silver in the Wood (The Greenhollow Duology, #1)",Emily  Tesh,3.99,0,2019,fiction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Silver in the Wood (The Greenhollow Duology, #1) fiction ","wood, greenhollow, duology, silver, fiction, 김지영, zone, zonal",0.0,0.7475,0,0.7475,0.9978761061946902
"Simon vs. the Homo Sapiens Agenda (Simonverse, #1)",Becky Albertalli,4.13,0,2015,"activism, other",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Simon vs. the Homo Sapiens Agenda (Simonverse, #1) activism, other ","agenda, vs, sapiens, simonverse, homo, simon, activism, 김지영",0.0,0.7825,0,0.7825,0.9964601769911504
"Sinners Anonymous (Sinners Anonymous, #1)",Somme Sketcher,3.82,0,2021,"Other, romance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Sinners Anonymous (Sinners Anonymous, #1) Other, romance ","anonymous, sinners, romance, yeats, 015, 김지영, zone, zonal",0.0,0.705,4,0.705,0.9985840707964602
"Sinners Condemned (Sinners Anonymous, #2)",Somme Sketcher,4.17,0,2022,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Sinners Condemned (Sinners Anonymous, #2) romance ","sinners, condemned, anonymous, romance, 015, 김지영, zone, zonal",0.0,0.7925,4,0.7925,0.9989380530973452
"Sinners Consumed (Sinners Anonymous, #3)",Somme Sketcher,4.24,0,2022,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Sinners Consumed (Sinners Anonymous, #3) romance ","sinners, consumed, anonymous, romance, 015, 김지영, zone, zonal",0.0,0.81,4,0.81,0.9989380530973452
Sister Outsider: Essays and Speeches (Paperback),Audre Lorde,4.53,0,1984,"activism, non-fiction, sport",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Sister Outsider: Essays and Speeches (Paperback) activism, non-fiction, sport ","speeches, outsider, sister, essays, sport, activism, non, paperback",0.0,0.8825000000000001,3,0.8825000000000001,0.9854867256637169
